EntityID,ModelType,StartingResources,GrowthRate,Efficiency,InnovationFactor,MarketAdaptability,CompetitivePressure,SurvivalTime,ShocksExperienced,FinalResourceBalance,InvestmentReturn,PolicyImpact,RollingVolatility,BaseRiskExposure,WeightedRiskExposure,SustainabilityScore,ReinforcementSignal,RiskManagementScore,AdaptationIndex,ResourceVolatilityIndex,RelativeAdaptationIndex
IGM_00140,IGM,26634,0.1032,0.5791,0.0053,0.5874,0.9174,23,0,0,0.0,0.0,2.0077,0.0434,0.1306,0.0666,-0.064,13.3203,0.0031,1.0,0.0082
IGM_00141,IGM,26106,0.0914,0.4827,0.2123,0.8928,0.545,16,0,0,0.0,0.0,1.9743,0.0473,0.1406,0.0386,-0.102,7.7232,0.1895,1.0,0.5029
IGM_00142,IGM,23842,0.0857,0.336,0.4177,0.9342,1.2405,11,0,0,237.3,-0.03,1.9984,0.0569,0.1707,0.0185,-0.1522,3.6964,0.3902,1.0,1.0356
IGM_00143,IGM,28868,0.1066,0.4722,0.7152,0.6226,1.1103,17,0,0,4.0,-51.4,2.089,0.0563,0.1738,0.0401,-0.1336,8.0282,0.4453,1.0,1.1818
IGM_00144,IGM,25368,0.052,0.3612,0.0069,0.5066,1.4533,11,0,0,0.0,-163.74,1.9878,0.0332,0.0992,0.0199,-0.0793,3.9727,0.0035,1.0,0.0093
IGM_00145,IGM,28648,0.0575,0.589,0.2194,0.8817,0.5674,23,0,0,19.92,0.14,2.0839,0.0236,0.0729,0.0677,-0.0051,13.5479,0.1934,1.0,0.5133
IGM_00146,IGM,24952,0.1039,0.412,0.1929,0.6539,1.3633,13,0,0,0.0,0.0,1.9383,0.0611,0.1795,0.0268,-0.1527,5.3566,0.1261,1.0,0.3347
IGM_00147,IGM,21342,0.1191,0.3303,0.4224,0.7053,1.4869,10,0,0,0.0,0.0,1.8886,0.0798,0.2304,0.0165,-0.2139,3.3031,0.2979,1.0,0.7906
IGM_00148,IGM,26259,0.0624,0.3546,0.8543,0.5464,0.7195,11,0,0,0.0,0.0,1.9901,0.0403,0.1205,0.0195,-0.101,3.9004,0.4668,1.0,1.2389
IGM_00149,IGM,27808,0.0989,0.5024,0.8601,0.7732,0.7024,18,0,0,0.0,30.59,2.0652,0.0492,0.1509,0.0452,-0.1057,9.043,0.665,1.0,1.7649
IGM_00150,IGM,23509,0.099,0.5965,0.6349,0.5621,1.4239,25,0,0,2.24,10.92,2.0542,0.0399,0.1219,0.0746,-0.0474,14.9133,0.3569,1.0,0.9472
IGM_00151,IGM,25681,0.102,0.3115,0.3467,0.7027,1.0418,10,0,0,0.0,4.31,1.9717,0.0702,0.2087,0.0156,-0.1931,3.115,0.2436,1.0,0.6465
IGM_00152,IGM,22759,0.0697,0.4106,0.5916,0.6221,0.6085,13,0,0,1.34,0.0,2.0313,0.0411,0.1245,0.0267,-0.0979,5.3372,0.368,1.0,0.9767
IGM_00153,IGM,28635,0.0708,0.5288,0.58,0.9844,0.5635,19,0,0,0.51,10.99,2.0543,0.0333,0.1019,0.0502,-0.0516,10.0473,0.571,1.0,1.5154
IGM_00154,IGM,23393,0.0963,0.5768,0.8035,0.9374,1.0531,24,0,0,1.27,673.49,2.0126,0.0408,0.1228,0.0692,-0.0536,13.8438,0.7533,1.0,1.9992
IGM_00155,IGM,23496,0.1051,0.3043,0.3741,0.9887,1.2183,10,0,0,0.0,-293.81,2.0293,0.0731,0.2215,0.0152,-0.2063,3.0428,0.3699,1.0,0.9817
IGM_00156,IGM,27296,0.0761,0.443,0.2179,0.6018,1.4056,15,0,0,0.28,95.31,2.0837,0.0424,0.1308,0.0332,-0.0976,6.6449,0.1311,1.0,0.3479
IGM_00157,IGM,26541,0.0776,0.3998,0.4612,0.858,1.1079,13,0,0,0.0,0.0,2.0361,0.0466,0.1414,0.026,-0.1154,5.1973,0.3957,1.0,1.0502
IGM_00158,IGM,21272,0.0926,0.4157,0.838,0.596,1.4557,13,0,0,0.0,3.32,1.9511,0.0541,0.1596,0.027,-0.1326,5.4044,0.4994,1.0,1.3254
IGM_00159,IGM,21992,0.0529,0.471,0.8782,0.9338,0.6065,15,0,0,227.66,0.07,1.9549,0.028,0.0827,0.0353,-0.0474,7.0651,0.8201,1.0,2.1765
IGM_00160,IGM,20163,0.059,0.4729,0.9251,0.9454,0.7082,15,0,0,0.2,-1.94,1.986,0.0311,0.0928,0.0355,-0.0574,7.0941,0.8746,1.0,2.3212
IGM_00161,IGM,20575,0.0973,0.4383,0.1197,0.7829,0.8722,14,0,0,0.0,801.5,1.9326,0.0546,0.1603,0.0307,-0.1296,6.1364,0.0937,1.0,0.2487
IGM_00162,IGM,20001,0.1088,0.4239,0.6889,0.678,1.0538,14,0,0,0.0,30.58,2.0354,0.0627,0.1903,0.0297,-0.1606,5.934,0.4671,1.0,1.2397
IGM_00163,IGM,24341,0.1122,0.3544,0.665,0.8425,1.4314,11,0,0,0.0,354.1,1.9253,0.0724,0.2119,0.0195,-0.1924,3.8979,0.5603,1.0,1.487
IGM_00164,IGM,27750,0.0979,0.4947,0.3507,0.9482,1.2983,17,0,0,0.0,-11.31,1.9974,0.0495,0.1483,0.042,-0.1062,8.4096,0.3326,1.0,0.8827
IGM_00165,IGM,25744,0.0502,0.3403,0.6876,0.9691,1.1063,10,0,0,0.0,0.0,1.9229,0.0331,0.0968,0.017,-0.0798,3.4032,0.6663,1.0,1.7683
IGM_00166,IGM,23768,0.089,0.406,0.1356,0.578,1.3151,13,0,0,0.54,-21.37,1.9967,0.0529,0.1584,0.0264,-0.132,5.2774,0.0784,1.0,0.2081
IGM_00167,IGM,24881,0.0671,0.4047,0.2455,0.936,0.6131,13,0,0,0.0,0.0,2.0288,0.0399,0.1209,0.0263,-0.0946,5.2606,0.2298,1.0,0.6099
IGM_00168,IGM,24008,0.0659,0.3657,0.2127,0.5503,1.4733,11,0,0,0.0,266.72,1.9364,0.0418,0.1227,0.0201,-0.1026,4.023,0.117,1.0,0.3105
IGM_00169,IGM,23297,0.056,0.3915,0.2489,0.7602,0.9135,12,0,0,1243.3,0.0,1.9323,0.0341,0.0999,0.0235,-0.0764,4.6976,0.1892,1.0,0.5021
IGM_00170,IGM,26324,0.0702,0.3823,0.7698,0.9342,0.8493,12,0,0,0.0,0.0,1.9858,0.0434,0.1295,0.0229,-0.1066,4.5876,0.7191,1.0,1.9085
IGM_00171,IGM,25122,0.1066,0.5938,0.0766,0.5832,1.3533,25,0,0,73.1,-813.6,2.0941,0.0433,0.134,0.0742,-0.0598,14.8443,0.0446,1.0,0.1184
IGM_00172,IGM,25327,0.0954,0.4322,0.447,0.8759,1.0556,14,0,0,0.0,-19.39,1.9987,0.0542,0.1625,0.0303,-0.1322,6.0509,0.3915,1.0,1.039
IGM_00173,IGM,24105,0.0715,0.313,0.4103,0.8275,0.9261,10,0,0,0.0,11.66,1.9912,0.0491,0.147,0.0156,-0.1313,3.1296,0.3395,1.0,0.901
IGM_00174,IGM,23058,0.06,0.5743,0.7335,0.9744,0.648,21,0,0,0.39,23.36,1.9913,0.0256,0.0764,0.0603,-0.0161,12.0605,0.7147,1.0,1.8968
IGM_00175,IGM,28796,0.1065,0.3895,0.4804,0.8992,1.2709,13,0,0,0.29,-635.54,2.0579,0.065,0.1988,0.0253,-0.1735,5.0635,0.432,1.0,1.1465
IGM_00176,IGM,21203,0.0528,0.4765,0.79,0.8791,0.6555,15,0,0,0.0,0.0,1.9539,0.0276,0.0817,0.0357,-0.0459,7.148,0.6945,1.0,1.8432
IGM_00177,IGM,27636,0.0904,0.3535,0.2992,0.8984,0.693,11,0,0,0.0,226.93,1.9454,0.0584,0.1721,0.0194,-0.1527,3.8888,0.2689,1.0,0.7137
IGM_00178,IGM,23569,0.1071,0.4922,0.8117,0.7899,0.653,17,0,0,0.0,1.23,1.9897,0.0544,0.1626,0.0418,-0.1207,8.368,0.6412,1.0,1.7017
IGM_00179,IGM,20963,0.0947,0.5038,0.2337,0.8829,0.8421,18,0,0,464.42,0.06,2.0262,0.047,0.1422,0.0453,-0.0969,9.0685,0.2063,1.0,0.5475
IGM_00180,IGM,20649,0.1167,0.5697,0.1082,0.8447,0.8986,22,0,0,0.07,0.0,1.9945,0.0502,0.1504,0.0627,-0.0877,12.5329,0.0914,1.0,0.2426
IGM_00181,IGM,22897,0.0826,0.5235,0.0835,0.5931,0.5321,19,0,0,110.9,10.15,2.0241,0.0394,0.119,0.0497,-0.0693,9.9469,0.0495,1.0,0.1314
IGM_00182,IGM,20866,0.0727,0.3235,0.7758,0.8007,0.9206,10,0,0,4.46,320.24,1.9289,0.0492,0.144,0.0162,-0.1278,3.2353,0.6212,1.0,1.6487
IGM_00183,IGM,21891,0.0504,0.4974,0.4439,0.9602,1.2291,16,0,0,3.02,0.0,2.0199,0.0253,0.0764,0.0398,-0.0366,7.9576,0.4262,1.0,1.1311
IGM_00184,IGM,24526,0.0536,0.4477,0.5929,0.5411,0.7219,14,0,0,0.0,97.05,2.0094,0.0296,0.089,0.0313,-0.0577,6.2674,0.3208,1.0,0.8514
IGM_00185,IGM,21476,0.1157,0.5682,0.2681,0.5971,1.1811,22,0,0,0.0,-216.84,1.9969,0.05,0.1497,0.0625,-0.0872,12.4996,0.1601,1.0,0.4249
IGM_00186,IGM,22194,0.0584,0.5396,0.0488,0.5297,0.6966,18,0,0,0.0,-28.59,1.9729,0.0269,0.0799,0.0486,-0.0313,9.7126,0.0258,1.0,0.0685
IGM_00187,IGM,26941,0.0735,0.3379,0.0038,0.5011,1.1542,11,0,0,524.68,0.0,1.9938,0.0487,0.1458,0.0186,-0.1272,3.7169,0.0019,1.0,0.005
IGM_00188,IGM,23031,0.0718,0.5366,0.3749,0.5534,0.7216,19,0,0,1.38,7.94,1.9964,0.0333,0.0998,0.051,-0.0488,10.1951,0.2075,1.0,0.5507
IGM_00189,IGM,27334,0.1014,0.5919,0.2036,0.6164,0.7651,25,0,0,18.77,-146.95,2.0653,0.0414,0.1268,0.074,-0.0529,14.7979,0.1255,1.0,0.3331
IGM_00190,IGM,26870,0.07,0.5761,0.9784,0.7102,1.2521,22,0,0,0.0,-0.21,2.0463,0.0296,0.0903,0.0634,-0.0269,12.6751,0.6949,1.0,1.8442
IGM_00191,IGM,29268,0.0927,0.4018,0.1079,0.6143,1.1615,13,0,0,0.0,8.12,2.0331,0.0555,0.1682,0.0261,-0.1421,5.2234,0.0663,1.0,0.176
IGM_00192,IGM,24234,0.0577,0.5597,0.4271,0.7157,1.0226,20,0,0,0.0,-0.02,2.0441,0.0254,0.0773,0.056,-0.0214,11.1943,0.3057,1.0,0.8113
IGM_00193,IGM,28984,0.0858,0.5448,0.0512,0.7386,0.9528,20,0,0,0.0,383.09,2.0295,0.0391,0.1183,0.0545,-0.0638,10.8961,0.0378,1.0,0.1003
IGM_00194,IGM,22602,0.103,0.5115,0.3516,0.766,1.0977,18,0,0,0.0,-0.67,1.9897,0.0503,0.1505,0.046,-0.1044,9.2074,0.2693,1.0,0.7147
IGM_00195,IGM,27083,0.055,0.3193,0.8029,0.5627,1.3983,10,0,0,496.56,-0.05,1.9459,0.0375,0.1103,0.016,-0.0944,3.1932,0.4517,1.0,1.1988
IGM_00196,IGM,25481,0.0707,0.5681,0.8949,0.5564,1.2894,21,0,0,2425.91,-17.65,1.9722,0.0305,0.0908,0.0596,-0.0311,11.9291,0.498,1.0,1.3217
IGM_00197,IGM,27329,0.0556,0.4406,0.7396,0.8744,1.4185,14,0,0,3101.83,122.13,1.883,0.0311,0.0896,0.0308,-0.0588,6.1689,0.6467,1.0,1.7163
IGM_00198,IGM,24499,0.073,0.392,0.6133,0.8221,0.8212,12,0,0,0.0,1.83,1.9814,0.0444,0.1324,0.0235,-0.1089,4.7045,0.5042,1.0,1.3381
IGM_00199,IGM,26873,0.0628,0.4984,0.0282,0.5806,0.6899,16,0,0,0.3,-48.22,1.9819,0.0315,0.094,0.0399,-0.0541,7.9743,0.0164,1.0,0.0435
IGM_00200,IGM,24924,0.0781,0.3251,0.3098,0.758,0.5665,10,0,0,0.0,0.0,1.9599,0.0527,0.156,0.0163,-0.1398,3.2505,0.2348,1.0,0.6232
IGM_00201,IGM,25333,0.0674,0.434,0.3152,0.8024,1.1711,14,0,0,0.0,0.0,2.0459,0.0382,0.1163,0.0304,-0.0859,6.0753,0.2529,1.0,0.6712
IGM_00202,IGM,29234,0.0875,0.3911,0.0215,0.7445,0.581,13,0,0,0.38,-25.09,2.068,0.0533,0.1634,0.0254,-0.138,5.0837,0.016,1.0,0.0425
IGM_00203,IGM,28608,0.061,0.3475,0.4401,0.9373,0.6838,11,0,0,0.37,1.65,2.0273,0.0398,0.1205,0.0191,-0.1014,3.8221,0.4125,1.0,1.0948
IGM_00204,IGM,27531,0.1094,0.49,0.2943,0.6736,0.7184,17,0,0,0.07,3.03,1.9648,0.0558,0.1654,0.0416,-0.1237,8.3293,0.1982,1.0,0.526
IGM_00205,IGM,25075,0.1009,0.3379,0.4008,0.9131,1.1647,11,0,0,68.43,0.0,1.9874,0.0668,0.1997,0.0186,-0.1811,3.7169,0.366,1.0,0.9714
IGM_00206,IGM,25210,0.0803,0.5173,0.9516,0.7982,0.6105,18,0,0,688.34,22.24,1.9715,0.0387,0.1151,0.0466,-0.0686,9.3116,0.7596,1.0,2.016
IGM_00207,IGM,21170,0.107,0.3435,0.0032,0.9232,1.1664,11,0,0,0.99,-2.08,2.0017,0.0703,0.2109,0.0189,-0.192,3.7783,0.003,1.0,0.008
IGM_00208,IGM,28609,0.0599,0.3404,0.1426,0.5545,0.5575,11,0,0,0.0,-0.04,2.0292,0.0395,0.1198,0.0187,-0.101,3.7448,0.0791,1.0,0.2099
IGM_00209,IGM,25893,0.0844,0.4022,0.9128,0.8511,1.2206,13,0,0,0.0,0.0,2.0211,0.0505,0.1525,0.0261,-0.1263,5.2281,0.7769,1.0,2.0619
IGM_00210,IGM,27225,0.0579,0.5863,0.7272,0.8189,0.7877,22,0,0,149.75,-27.32,1.9871,0.0239,0.0715,0.0645,-0.007,12.8996,0.5955,1.0,1.5804
IGM_00211,IGM,20586,0.0839,0.5694,0.4528,0.5972,0.9265,22,0,0,1.88,67.16,2.0603,0.0361,0.1106,0.0626,-0.048,12.5272,0.2704,1.0,0.7176
IGM_00212,IGM,26927,0.0897,0.5387,0.4463,0.6403,0.989,20,0,0,0.42,-673.07,2.1027,0.0414,0.1283,0.0539,-0.0745,10.7738,0.2858,1.0,0.7585
IGM_00213,IGM,27696,0.0962,0.5028,0.4432,0.5261,1.3738,18,0,0,0.0,159.93,2.0469,0.0479,0.1458,0.0452,-0.1006,9.0498,0.2332,1.0,0.6189
IGM_00214,IGM,20197,0.1021,0.4095,0.3748,0.7398,0.5461,13,0,0,0.0,0.0,1.9893,0.0603,0.1802,0.0266,-0.1536,5.3233,0.2773,1.0,0.7359
IGM_00215,IGM,26482,0.096,0.5467,0.997,0.8497,0.5231,21,0,0,537.3,6.52,2.0261,0.0435,0.1316,0.0574,-0.0742,11.4805,0.8472,1.0,2.2484
IGM_00216,IGM,28189,0.0904,0.3666,0.0575,0.7263,1.4617,12,0,0,0.63,5.79,2.0631,0.0573,0.1755,0.022,-0.1535,4.3998,0.0418,1.0,0.1109
IGM_00217,IGM,29465,0.0979,0.4734,0.3951,0.5925,1.0457,16,0,0,0.0,8.59,2.0203,0.0516,0.1558,0.0379,-0.1179,7.574,0.2341,1.0,0.6213
IGM_00218,IGM,22966,0.0726,0.3093,0.4016,0.866,0.7634,10,0,0,1662.16,2.94,1.8978,0.0501,0.1452,0.0155,-0.1298,3.0933,0.3478,1.0,0.9231
IGM_00219,IGM,25908,0.1172,0.3933,0.1375,0.8423,1.0365,13,0,0,3.16,-393.32,2.0545,0.0711,0.2172,0.0256,-0.1916,5.1134,0.1158,1.0,0.3073
IGM_00220,IGM,23845,0.0971,0.4522,0.0781,0.7719,1.3103,15,0,0,0.0,-2.0,1.9865,0.0532,0.1588,0.0339,-0.1249,6.7826,0.0603,1.0,0.16
IGM_00221,IGM,24439,0.072,0.58,0.2425,0.6135,1.2219,21,0,0,0.0,18.09,1.974,0.0302,0.0899,0.0609,-0.029,12.1809,0.1488,1.0,0.3949
IGM_00222,IGM,21764,0.0932,0.3717,0.2682,0.8449,0.8455,12,0,0,0.0,0.0,1.9807,0.0585,0.1745,0.0223,-0.1522,4.4604,0.2266,1.0,0.6014
IGM_00223,IGM,24472,0.0896,0.3129,0.4716,0.6987,0.523,10,0,0,8.08,5.7,1.9773,0.0616,0.1834,0.0156,-0.1677,3.1286,0.3295,1.0,0.8745
IGM_00224,IGM,24848,0.092,0.4357,0.4974,0.5288,1.2058,14,0,0,77.72,254.99,1.9788,0.0519,0.1546,0.0305,-0.1241,6.1001,0.263,1.0,0.698
IGM_00225,IGM,23834,0.057,0.4124,0.0635,0.6087,1.1126,13,0,0,0.0,0.0,2.0292,0.0335,0.1014,0.0268,-0.0746,5.361,0.0386,1.0,0.1024
IGM_00226,IGM,22409,0.1,0.5853,0.8292,0.9885,1.2554,24,0,0,0.0,-189.33,2.0073,0.0415,0.1247,0.0702,-0.0545,14.0478,0.8196,1.0,2.1752
IGM_00227,IGM,28822,0.0568,0.339,0.2473,0.8835,0.6551,11,0,0,0.0,0.0,2.0546,0.0375,0.1146,0.0186,-0.096,3.7294,0.2185,1.0,0.5799
IGM_00228,IGM,27859,0.0818,0.5502,0.5347,0.907,1.3821,21,0,0,0.14,0.0,2.053,0.0368,0.1123,0.0578,-0.0545,11.5532,0.4849,1.0,1.2869
IGM_00229,IGM,28928,0.0646,0.401,0.9692,0.7799,1.3879,13,0,0,0.0,-23.27,2.0569,0.0387,0.1183,0.0261,-0.0923,5.2127,0.7559,1.0,2.0061
IGM_00230,IGM,28951,0.0769,0.532,0.3607,0.7443,1.0926,19,0,0,0.0,-0.31,2.05,0.036,0.1097,0.0505,-0.0592,10.1074,0.2685,1.0,0.7126
IGM_00231,IGM,25266,0.0587,0.3314,0.4045,0.8098,0.9849,10,0,0,36.6,-0.08,1.9423,0.0392,0.1154,0.0166,-0.0989,3.3142,0.3276,1.0,0.8694
IGM_00232,IGM,21383,0.0718,0.5393,0.4622,0.5914,1.2582,19,0,0,0.07,26.04,2.0267,0.0331,0.1002,0.0512,-0.049,10.2463,0.2733,1.0,0.7253
IGM_00233,IGM,20614,0.1144,0.5942,0.467,0.586,1.2538,25,0,0,402.02,0.0,1.9705,0.0464,0.1379,0.0743,-0.0636,14.856,0.2737,1.0,0.7264
IGM_00234,IGM,20984,0.1115,0.3989,0.8097,0.9171,1.4133,13,0,0,0.51,-28.64,2.0143,0.067,0.202,0.0259,-0.1761,5.1851,0.7426,1.0,1.9708
IGM_00235,IGM,29326,0.1147,0.5099,0.3089,0.7775,0.8448,19,0,0,0.06,25.79,2.0646,0.0562,0.1723,0.0484,-0.1239,9.6886,0.2402,1.0,0.6375
IGM_00236,IGM,25024,0.0988,0.4516,0.9394,0.8183,1.0778,15,0,0,40.67,-42.72,2.0155,0.0542,0.1634,0.0339,-0.1296,6.7744,0.7687,1.0,2.0401
IGM_00237,IGM,28626,0.092,0.3672,0.2579,0.9606,1.2244,12,0,0,741.24,153.51,1.9363,0.0582,0.171,0.022,-0.149,4.4063,0.2477,1.0,0.6574
IGM_00238,IGM,25272,0.0678,0.5874,0.6046,0.7426,1.0583,22,0,0,0.0,-996.98,2.0328,0.028,0.0849,0.0646,-0.0203,12.9226,0.449,1.0,1.1916
IGM_00239,IGM,29730,0.0869,0.3052,0.9851,0.9142,1.132,10,0,0,0.48,0.0,1.9929,0.0604,0.1806,0.0153,-0.1654,3.0523,0.9006,1.0,2.3902
IGM_00240,IGM,25405,0.0758,0.3303,0.3626,0.9615,1.3735,10,0,0,0.0,0.0,1.9384,0.0508,0.1492,0.0165,-0.1327,3.303,0.3486,1.0,0.9252
IGM_00241,IGM,28984,0.1094,0.4854,0.5553,0.8553,0.5321,17,0,0,0.0,51.35,2.014,0.0563,0.1697,0.0413,-0.1284,8.2525,0.475,1.0,1.2606
IGM_00242,IGM,25579,0.0879,0.3446,0.3538,0.5007,1.1577,11,0,0,6.49,0.04,2.0124,0.0576,0.1736,0.019,-0.1546,3.7903,0.1771,1.0,0.47
IGM_00243,IGM,29116,0.0973,0.3052,0.5106,0.6188,1.4348,10,0,0,365.62,0.0,1.9567,0.0676,0.1999,0.0153,-0.1846,3.052,0.316,1.0,0.8387
IGM_00244,IGM,27573,0.0915,0.3938,0.0998,0.8264,0.7483,13,0,0,0.06,0.0,2.028,0.0555,0.168,0.0256,-0.1425,5.1192,0.0825,1.0,0.219
IGM_00245,IGM,21445,0.082,0.5843,0.0171,0.9867,1.1835,23,0,0,88.35,35.59,2.0066,0.0341,0.1025,0.0672,-0.0353,13.4397,0.0169,1.0,0.0449
IGM_00246,IGM,22049,0.1159,0.4123,0.1886,0.7736,0.9169,14,0,0,0.0,9.52,2.0503,0.0681,0.2078,0.0289,-0.1789,5.7717,0.1459,1.0,0.3872
IGM_00247,IGM,27598,0.0891,0.4583,0.0457,0.8097,1.3361,15,0,0,0.0,-0.57,2.0075,0.0483,0.1452,0.0344,-0.1108,6.8748,0.037,1.0,0.0982
IGM_00248,IGM,29906,0.1085,0.3992,0.4024,0.5712,0.7647,13,0,0,0.0,3.77,1.9966,0.0652,0.1954,0.0259,-0.1695,5.1894,0.2299,1.0,0.6101
IGM_00249,IGM,27315,0.0637,0.3392,0.7584,0.5694,1.3548,11,0,0,0.0,1.82,2.0388,0.0421,0.1279,0.0187,-0.1093,3.7314,0.4318,1.0,1.146
IGM_00250,IGM,28911,0.0712,0.4126,0.3265,0.7251,0.599,13,0,0,0.0,0.0,2.0276,0.0418,0.1266,0.0268,-0.0998,5.3644,0.2368,1.0,0.6285
IGM_00251,IGM,22745,0.1001,0.4047,0.902,0.6616,1.3402,13,0,0,3.56,704.8,1.944,0.0596,0.1755,0.0263,-0.1492,5.2614,0.5968,1.0,1.5839
IGM_00252,IGM,28091,0.0817,0.39,0.1573,0.9758,1.4266,13,0,0,1.58,153.37,2.0465,0.0499,0.1519,0.0253,-0.1265,5.0695,0.1535,1.0,0.4074
IGM_00253,IGM,29849,0.0993,0.5364,0.5931,0.5061,1.0238,20,0,0,0.17,-5.41,2.0075,0.046,0.1384,0.0536,-0.0848,10.7286,0.3002,1.0,0.7967
IGM_00254,IGM,25434,0.0517,0.3282,0.7277,0.5735,1.2124,10,0,0,21.92,104.35,1.9736,0.0348,0.1033,0.0164,-0.0869,3.2818,0.4174,1.0,1.1078
IGM_00255,IGM,28816,0.0871,0.3014,0.0635,0.8753,0.8007,10,0,0,0.0,67.75,1.9956,0.0608,0.1822,0.0151,-0.1671,3.0137,0.0556,1.0,0.1476
IGM_00256,IGM,24738,0.0891,0.5881,0.8514,0.8202,1.2083,23,0,0,0.75,-0.01,2.0164,0.0367,0.1107,0.0676,-0.043,13.5271,0.6982,1.0,1.853
IGM_00257,IGM,22657,0.0503,0.5876,0.1515,0.6216,1.1312,21,0,0,136.18,55.18,1.9749,0.0207,0.0617,0.0617,0.0,12.3401,0.0941,1.0,0.2497
IGM_00258,IGM,25027,0.1131,0.4605,0.2075,0.7019,0.9201,16,0,0,0.68,-1136.34,2.0833,0.061,0.1881,0.0368,-0.1512,7.3675,0.1457,1.0,0.3867
IGM_00259,IGM,23033,0.1198,0.4794,0.6997,0.7991,1.0937,17,0,0,0.36,158.54,1.9963,0.0624,0.1868,0.0407,-0.1461,8.1499,0.5592,1.0,1.4841
IGM_00260,IGM,29756,0.0944,0.4011,0.308,0.8795,1.4515,13,0,0,132.67,0.18,2.0076,0.0566,0.1701,0.0261,-0.1441,5.214,0.2709,1.0,0.719
IGM_00261,IGM,25576,0.0821,0.4721,0.3869,0.6927,0.9612,16,0,0,0.73,-5.48,2.0716,0.0434,0.1332,0.0378,-0.0954,7.553,0.268,1.0,0.7113
IGM_00262,IGM,20522,0.1194,0.4235,0.1569,0.8389,0.9339,14,0,0,0.16,0.0,1.9752,0.0689,0.2049,0.0296,-0.1752,5.9286,0.1316,1.0,0.3493
IGM_00263,IGM,20065,0.0824,0.4508,0.3105,0.724,0.8195,15,0,0,262.12,-116.08,2.0046,0.0452,0.1359,0.0338,-0.1021,6.7617,0.2248,1.0,0.5966
IGM_00264,IGM,24121,0.0914,0.5778,0.2488,0.8528,0.8743,23,0,0,104.35,341.39,1.9883,0.0386,0.1153,0.0664,-0.0489,13.2887,0.2122,1.0,0.5632
IGM_00265,IGM,22064,0.0518,0.3385,0.4444,0.6966,1.2006,10,0,0,0.0,0.0,1.93,0.0342,0.1003,0.0169,-0.0834,3.3851,0.3096,1.0,0.8217
IGM_00266,IGM,22613,0.1148,0.4484,0.1253,0.6236,0.6993,15,0,0,197.67,4.86,1.9762,0.0633,0.1885,0.0336,-0.1548,6.7255,0.0781,1.0,0.2073
IGM_00267,IGM,24248,0.0574,0.4952,0.2316,0.7682,0.6345,16,0,0,616.69,102.38,1.9596,0.029,0.0857,0.0396,-0.0461,7.9237,0.1779,1.0,0.4721
IGM_00268,IGM,29815,0.068,0.3573,0.5788,0.6896,1.3341,11,0,0,0.0,0.0,1.9873,0.0437,0.1305,0.0197,-0.1108,3.9308,0.3991,1.0,1.0592
IGM_00269,IGM,20797,0.0915,0.5515,0.0382,0.928,1.2279,20,0,0,0.66,-1.5,2.0022,0.041,0.1232,0.0551,-0.0681,11.0293,0.0354,1.0,0.094
IGM_00270,IGM,25210,0.0534,0.4989,0.1297,0.735,0.683,16,0,0,0.0,-0.75,1.9557,0.0268,0.0791,0.0399,-0.0392,7.9828,0.0953,1.0,0.2529
IGM_00271,IGM,27233,0.112,0.583,0.2024,0.6306,0.9944,24,0,0,111.42,0.57,2.0338,0.0467,0.1416,0.07,-0.0717,13.9921,0.1276,1.0,0.3386
IGM_00272,IGM,20614,0.0795,0.4636,0.2663,0.9811,1.1507,15,0,0,671.48,19.44,1.9329,0.0427,0.1251,0.0348,-0.0903,6.9541,0.2613,1.0,0.6935
IGM_00273,IGM,21780,0.0577,0.5864,0.0189,0.8263,1.2164,22,0,0,0.0,2.61,2.0176,0.0238,0.072,0.0645,-0.0075,12.8998,0.0156,1.0,0.0414
IGM_00274,IGM,26628,0.0864,0.3228,0.8854,0.9768,1.0309,10,0,0,0.0,-0.03,1.9411,0.0585,0.1721,0.0161,-0.1559,3.228,0.8649,1.0,2.2954
IGM_00275,IGM,28854,0.0579,0.4077,0.7372,0.9418,1.3192,13,0,0,0.0,0.0,2.0146,0.0343,0.1034,0.0265,-0.0769,5.3006,0.6943,1.0,1.8427
IGM_00276,IGM,22291,0.0912,0.4479,0.8296,0.5748,0.5151,14,0,0,0.0,-25.03,1.9389,0.0503,0.1479,0.0314,-0.1165,6.2713,0.4768,1.0,1.2654
IGM_00277,IGM,23938,0.0529,0.5806,0.904,0.7869,1.2298,21,0,0,0.0,60.46,2.0165,0.0222,0.0669,0.061,-0.006,12.1922,0.7113,1.0,1.8878
IGM_00278,IGM,25154,0.0654,0.5192,0.943,0.9554,0.8755,18,0,0,0.0,19.11,2.0182,0.0315,0.095,0.0467,-0.0482,9.3456,0.9009,1.0,2.391
IGM_00279,IGM,27382,0.1092,0.528,0.1367,0.8525,0.6966,20,0,0,1.42,2.06,2.0589,0.0515,0.1576,0.0528,-0.1048,10.5597,0.1165,1.0,0.3092
IGM_00280,IGM,28712,0.0527,0.4309,0.4083,0.8166,1.0627,13,0,0,0.0,0.57,1.9799,0.03,0.0894,0.028,-0.0614,5.6022,0.3334,1.0,0.8848
IGM_00281,IGM,21650,0.0942,0.4837,0.3343,0.6767,0.5276,16,0,0,1.87,0.0,1.9773,0.0486,0.1448,0.0387,-0.1061,7.7387,0.2262,1.0,0.6003
